5.7896e-10	0	0	1.92124e-07	3.62254e-10	3.62254e-10	3.62254e-10	3.62254e-10	1.92124e-07	3.62254e-10
4.63168e-10	0	0	2.8728e-07	4.75781e-08	7.22728e-08	1.92124e-07	3.11975e-07	2.8728e-07	4.75781e-08
3.70535e-10	0	0	1.67429e-07	1.67429e-07	1.76154e-08	1.32198e-07	1.32198e-07	1.67429e-07	1.67429e-07
2.96428e-10	0	0	6.1687e-07	2.42336e-07	5.50688e-08	1.32198e-07	1.32198e-07	6.1687e-07	2.42336e-07
2.37142e-10	0	0	5.06732e-07	3.85647e-08	3.85647e-08	3.85647e-08	3.85647e-08	5.06732e-07	3.85647e-08
1.89714e-10	0	0	7.40816e-07	1.55607e-07	1.55607e-07	1.55607e-07	1.55607e-07	7.40816e-07	1.55607e-07
1.51771e-10	0	0	1.01481e-06	2.83301e-07	8.24554e-08	4.48211e-07	4.48211e-07	1.01481e-06	2.83301e-07
1.21417e-10	0	0	1.74632e-06	8.31934e-07	3.7474e-07	8.24554e-08	8.24554e-08	1.74632e-06	8.31934e-07
9.71334e-11	0	0	2.20352e-06	1.06053e-06	4.89038e-07	8.24554e-08	8.24554e-08	2.20352e-06	1.06053e-06
7.77068e-11	0	0	4.89038e-07	4.89038e-07	2.25329e-07	9.39696e-07	1.65406e-06	4.89038e-07	4.89038e-07
6.21654e-11	0	0	1.20341e-06	1.20341e-06	3.10446e-07	5.82512e-07	1.47547e-06	1.20341e-06	1.20341e-06
4.97323e-11	0	0	3.88228e-06	1.64988e-06	5.33686e-07	5.82512e-07	5.82512e-07	3.88228e-06	1.64988e-06
3.97859e-11	0	0	5.33686e-07	5.33686e-07	5.33686e-07	5.33686e-07	1.92893e-06	5.33686e-07	5.33686e-07
3.18287e-11	0	0	1.92893e-06	1.92893e-06	1.84874e-07	1.55919e-06	3.30325e-06	1.92893e-06	1.92893e-06
2.54629e-11	0	0	3.67299e-06	6.87156e-07	6.87156e-07	6.87156e-07	6.87156e-07	3.67299e-06	6.87156e-07
